G1x,G1y,G1z,G2x,G2y,G2z,Vb1,Vb2,Ac1,AC2,Labels
0.015382,-0.021603,-0.16241,0.39813,0.081939,0.10638,2.77E-04,3.48E-03,-0.04596,0.046096,Imbalance
0.012443,-0.089636,0.26161,-0.29085,0.0096493,0.10216,-5.28E-04,2.84E-03,-0.050892,0.01815,Imbalance
0.0098755,-0.0988,-0.056316,0.024735,0.028025,0.098415,5.84E-05,3.01E-03,-0.053522,-0.017357,Imbalance
0.010954,-0.021127,0.11269,0.10462,0.061225,0.10518,2.92E-04,2.89E-03,-0.053851,-0.007494,Imbalance
0.0113,-0.086868,0.063986,-0.27727,-0.018001,0.099719,3.24E-04,2.99E-03,-0.055823,0.023411,Imbalance
0.01431,0.015856,-0.021829,0.35266,0.072581,0.10811,-3.58E-06,3.33E-03,-0.05681,0.021109,Imbalance
0.017615,-0.070743,0.20478,-0.58899,-0.058299,0.10599,-2.80E-04,2.90E-03,-0.05944,-0.025905,Imbalance
0.021979,0.039379,-0.13303,0.43946,0.061598,0.11537,2.18E-04,3.14E-03,-0.062728,-0.045303,Imbalance
0.021324,-0.049358,0.26755,-0.62792,-0.038882,0.1122,7.93E-04,3.04E-03,-0.061084,-0.038727,Imbalance
0.025862,-0.00098198,-0.15603,0.202,0.046452,0.11681,7.18E-04,3.55E-03,-0.064043,-0.008151,Imbalance
0.024507,0.012228,0.23532,-0.23587,0.0045944,0.11929,6.79E-05,3.05E-03,-0.0647,-0.00322,Imbalance
0.024649,0.0053371,-0.057168,-0.048852,-0.0024579,0.11538,1.29E-04,2.93E-03,-0.063056,-0.02722,Imbalance
0.013508,0.045532,0.095236,0.061667,0.025321,0.10928,7.40E-04,3.36E-03,-0.063056,-0.024919,Imbalance
-0.01532,-0.067416,0.1058,-0.53798,-0.06713,0.077433,7.72E-04,3.17E-03,-0.065687,0.001712,Imbalance
-0.0082411,0.019298,-0.072817,0.36657,0.049625,0.091543,2.15E-05,3.06E-03,-0.070289,0.018808,Imbalance
-0.0088315,-0.077595,0.18993,-0.47504,-0.054817,0.087471,9.54E-05,2.92E-03,-0.074563,0.007301,Imbalance
-0.0068613,-0.00033979,-0.15827,0.40445,0.049837,0.093707,4.33E-04,3.19E-03,-0.074892,-0.019987,Imbalance
-0.0079779,-0.05298,0.25667,-0.35883,-0.03991,0.091697,3.74E-04,3.47E-03,-0.07555,-0.02722,Imbalance
-0.0088379,-0.023516,-0.098859,0.2074,0.02536,0.089141,2.12E-04,3.09E-03,-0.077194,-0.010453,Imbalance
-0.011251,-0.02044,0.11512,-0.094527,0.019618,0.089353,5.72E-05,2.98E-03,-0.07555,0.026698,Imbalance
-0.011739,-0.073273,-0.0052311,-0.098594,0.016111,0.084311,7.39E-05,2.78E-03,-0.073577,0.006643,Imbalance
-0.009961,0.0081435,-0.0032597,0.21261,0.081849,0.089899,-3.81E-05,3.21E-03,-0.074892,-0.002562,Imbalance
-0.010474,-0.048812,0.090198,-0.3475,-0.010519,0.08627,-5.13E-05,3.10E-03,-0.07292,-0.002891,Imbalance
-0.010705,0.044652,-0.08523,0.38678,0.077982,0.088788,4.05E-05,2.98E-03,-0.074563,0.021438,Imbalance
-0.0091459,-0.021448,0.16487,-0.56012,-0.033538,0.087073,1.26E-04,2.96E-03,-0.077194,0.029986,Imbalance
-0.0094861,0.04374,-0.13247,0.35419,0.056324,0.087837,-5.13E-05,3.15E-03,-0.078509,0.014863,Imbalance
-0.011565,0.0068334,0.16034,-0.38311,-0.0085789,0.086277,-1.24E-04,3.13E-03,-0.083769,0.005986,Imbalance
-0.014845,0.0036225,-0.10132,0.10383,0.014993,0.081511,4.33E-04,2.81E-03,-0.085084,0.023739,Imbalance
-0.014697,0.026812,0.095601,0.0049297,0.021988,0.084048,4.42E-04,3.09E-03,-0.08344,0.034918,Imbalance
-0.013337,-0.020023,-0.00033914,-0.16053,-0.013762,0.081717,4.96E-04,3.35E-03,-0.08081,0.027685,Imbalance
-0.011354,0.046456,-0.010999,0.3156,0.073474,0.086848,3.47E-04,3.35E-03,-0.074892,0.012561,Imbalance
-0.013657,-0.056454,0.11624,-0.36097,-0.015978,0.080304,2.16E-04,3.00E-03,-0.069961,0.006643,Imbalance
-0.013362,0.010398,-0.10981,0.46081,0.099274,0.083669,5.35E-04,2.74E-03,-0.073906,-0.008151,Imbalance
-0.0088443,-0.07387,0.19599,-0.3103,-0.018053,0.084523,5.33E-04,2.74E-03,-0.076536,-0.009795,Imbalance
-0.0090946,-0.020716,-0.13142,0.38687,0.067988,0.085667,1.37E-04,3.43E-03,-0.077851,0.008616,Imbalance
-0.011431,-0.043116,0.16348,-0.15394,0.014004,0.08329,2.61E-04,3.10E-03,-0.081139,0.001383,Imbalance
-0.0053275,-0.067269,-0.080167,0.10252,0.03624,0.085243,1.98E-04,2.76E-03,-0.08081,-0.023275,Imbalance
-0.0038515,-0.023863,0.071993,0.13559,0.052728,0.090965,3.39E-04,2.89E-03,-0.07818,-0.023933,Imbalance
-0.0025873,-0.10391,0.059532,-0.1663,-0.033744,0.08767,1.47E-04,3.21E-03,-0.078837,0.004999,Imbalance
-0.00068125,-0.013042,-0.05656,0.38578,0.043594,0.092956,-1.25E-04,3.24E-03,-0.076207,0.023411,Imbalance
-0.0013615,-0.1243,0.16533,-0.27342,-0.089809,0.08575,-2.84E-04,2.70E-03,-0.074892,0.027685,Imbalance
-0.00052082,-0.018636,-0.14612,0.45269,0.019566,0.089263,-1.17E-04,2.73E-03,-0.075221,0.038205,Imbalance
-0.0015861,-0.10067,0.24689,-0.35115,-0.10549,0.085757,-1.43E-03,2.46E-03,-0.070289,0.039849,Imbalance
-0.002921,-0.058952,-0.11475,0.28367,-0.027135,0.082841,2.28E-03,3.31E-03,-0.071276,0.055302,Imbalance
-0.0044612,-0.062677,0.14844,-0.13756,-0.063276,0.08329,2.12E-03,4.21E-03,-0.07292,0.038863,Imbalance
-0.0055971,-0.090753,-0.01611,0.010576,-0.053417,0.078133,1.55E-03,3.96E-03,-0.071933,0.023082,Imbalance
-0.0072849,-0.0038269,0.026457,0.11695,0.00050948,0.081389,-1.68E-03,1.17E-03,-0.073248,0.018479,Imbalance
-0.008748,-0.080254,0.088178,-0.38354,-0.077683,0.07505,-5.86E-03,2.82E-03,-0.075221,0.027027,Imbalance
-0.0058923,0.0050803,-0.083721,0.36251,0.018147,0.0818,5.20E-03,4.31E-03,-0.073577,0.028342,Imbalance
-0.0038643,-0.11135,0.17609,-0.59822,-0.084517,0.081165,5.06E-03,3.28E-03,-0.074563,0.032288,Imbalance
-0.0060142,-0.048446,-0.14216,0.36139,0.015475,0.080798,-4.11E-03,3.32E-03,-0.073248,0.028013,Imbalance
-0.0054109,-0.11002,0.1904,-0.41994,-0.083406,0.082032,-8.67E-04,8.37E-04,-0.074563,0.009931,Imbalance
-0.0059693,-0.086335,-0.11719,0.19017,-0.024643,0.079032,4.11E-03,1.48E-03,-0.079824,0.01815,Imbalance
0.0065192,-0.071289,0.13055,-0.11291,-0.04623,0.091999,-4.70E-03,4.45E-03,-0.081139,0.033603,Imbalance
0.019406,-0.11954,0.0068405,-0.09551,-0.051844,0.10155,2.13E-03,4.57E-03,-0.081468,0.044781,Imbalance
0.017897,-0.073119,-0.0076648,0.19513,0.026368,0.10186,6.43E-03,2.51E-03,-0.083112,0.00763,Imbalance
0.019142,-0.16195,0.096939,-0.43947,-0.043757,0.098627,-4.93E-03,3.68E-03,-0.081796,-0.006836,Imbalance
0.017448,-0.062163,-0.11005,0.3931,0.068772,0.098685,-1.87E-03,3.30E-03,-0.081139,0.005657,Imbalance
0.018103,-0.11963,0.18069,-0.40906,-0.05282,0.097799,1.60E-03,3.86E-03,-0.083769,0.009602,Imbalance
0.019386,-0.057122,-0.14053,0.39938,0.029798,0.098865,1.69E-03,3.65E-03,-0.086399,0.00763,Imbalance
0.020747,-0.085372,0.18154,-0.29267,-0.064991,0.098094,2.74E-03,1.03E-04,-0.087714,0.008287,Imbalance
0.019463,-0.072175,-0.083672,0.15902,-0.03885,0.09566,-2.30E-03,2.34E-03,-0.088701,0.019465,Imbalance
0.019476,-0.042724,0.090879,0.02257,-0.0544,0.097998,-1.31E-03,3.61E-03,-0.090673,0.030644,Imbalance
0.018128,-0.079265,0.015529,-0.14498,-0.10652,0.091029,8.33E-04,2.72E-03,-0.09692,0.015849,Imbalance
0.018494,0.019838,-0.023411,0.30772,-0.033358,0.09478,-1.06E-03,3.08E-03,-0.096262,-0.007494,Imbalance
0.014875,-0.061116,0.16141,-0.37996,-0.1197,0.087914,2.71E-03,2.70E-03,-0.09429,-0.014398,Imbalance
0.012892,0.0033849,-0.12619,0.43678,0.014184,0.089064,1.52E-03,4.14E-03,-0.090016,-0.006836,Imbalance
0.012763,-0.080093,0.21065,-0.43545,-0.082744,0.086534,-4.26E-03,4.09E-03,-0.084427,0.02078,Imbalance
0.017852,-0.036347,-0.13364,0.343,0.024679,0.09056,2.68E-03,2.71E-03,-0.084427,0.035904,Imbalance
0.01447,-0.058105,0.18558,-0.23597,-0.02233,0.089257,3.62E-03,2.40E-03,-0.090016,0.011575,Imbalance
0.015285,-0.074763,-0.049648,0.086354,0.015411,0.085429,-2.22E-04,3.35E-03,-0.092646,-0.016371,Imbalance
0.014727,-0.066158,0.056904,0.04118,0.039773,0.088422,8.77E-04,3.70E-03,-0.097906,-0.012754,Imbalance
0.014105,-0.16205,0.045416,-0.29972,-0.016858,0.082699,-1.55E-03,2.81E-03,-0.098893,0.002369,Imbalance
0.015131,-0.079438,-0.051278,0.35348,0.0675,0.088499,4.17E-05,2.76E-03,-0.092975,0.009931,Imbalance
0.011076,-0.16456,0.15951,-0.4314,-0.052197,0.08015,2.22E-03,1.99E-03,-0.087386,-0.004864,Imbalance
-0.020081,-0.070024,-0.13091,0.44622,0.048045,0.053458,-6.41E-04,3.65E-03,-0.083112,-0.028864,Imbalance
-0.019517,-0.15204,0.18069,-0.39774,-0.062409,0.050581,7.41E-04,3.39E-03,-0.083112,-0.014727,Imbalance
-0.01806,-0.11362,-0.12733,0.2935,0.018468,0.05211,-4.15E-04,1.95E-03,-0.084755,-0.000261,Imbalance
-0.021192,-0.10103,0.14024,-0.16219,-0.024598,0.050189,-6.84E-04,2.87E-03,-0.084755,-0.02196,Imbalance
-0.022603,-0.12309,-0.044391,0.0035036,-0.0328,0.045777,3.41E-03,2.94E-03,-0.084098,-0.03544,Imbalance
-0.026505,-0.064905,0.04123,0.17353,-0.0050206,0.046464,-4.84E-04,4.14E-03,-0.086728,-0.043659,Imbalance
-0.027968,-0.14331,0.065081,-0.28661,-0.077998,0.040716,-2.34E-03,3.11E-03,-0.08607,-0.017028,Imbalance
-0.029053,-0.067487,-0.077101,0.394,0.02324,0.043176,1.46E-03,2.32E-03,-0.080481,-0.006836,Imbalance
-0.030394,-0.18732,0.13873,-0.52169,-0.093368,0.035501,4.82E-04,2.90E-03,-0.077851,-0.018015,Imbalance
-0.025709,-0.096096,-0.136,0.40429,-0.0019762,0.042142,5.13E-05,3.00E-03,-0.077522,-0.032481,Imbalance
-0.027519,-0.1379,0.16321,-0.36379,-0.097009,0.041648,8.58E-04,2.86E-03,-0.077194,-0.033138,Imbalance
-0.02646,-0.12342,-0.12799,0.23158,-0.045286,0.040748,2.38E-06,2.37E-03,-0.075879,-0.029522,Imbalance
-0.027635,-0.11585,0.13461,-0.088958,-0.06747,0.041134,1.15E-03,3.08E-03,-0.07292,-0.02459,Imbalance
-0.030118,-0.1757,-0.010902,-0.076919,-0.076501,0.035463,1.76E-03,3.45E-03,-0.07292,-0.031494,Imbalance
-0.030041,-0.14391,0.0026788,0.2105,-0.0022459,0.038982,5.03E-04,3.57E-03,-0.076865,-0.037741,Imbalance
-0.030009,-0.26495,0.1022,-0.40341,-0.075364,0.033176,7.37E-04,2.85E-03,-0.075879,-0.027549,Imbalance
-0.029945,-0.15371,-0.1011,0.41807,0.041995,0.039303,2.47E-04,2.75E-03,-0.075221,-0.023933,Imbalance
-0.030651,-0.22297,0.21887,-0.3671,-0.075685,0.034146,6.95E-04,3.66E-03,-0.081468,-0.018015,Imbalance
-0.028501,-0.15004,-0.14938,0.40556,0.0366,0.038443,2.07E-03,2.83E-03,-0.085084,-0.015384,Imbalance
-0.027378,-0.21744,0.19901,-0.2005,-0.050308,0.036946,-8.89E-04,2.82E-03,-0.085084,-0.030508,Imbalance
-0.028199,-0.21459,-0.080362,0.19473,-0.00011996,0.033671,-7.76E-04,2.35E-03,-0.08607,-0.037083,Imbalance
-0.02732,-0.16766,0.10093,0.061313,-0.0068833,0.038745,1.54E-03,3.06E-03,-0.08081,-0.011439,Imbalance
-0.028045,-0.23636,0.043639,-0.082591,-0.057342,0.032354,3.52E-04,3.41E-03,-0.076865,-0.022617,Imbalance
-0.029881,-0.11298,-0.037746,0.33049,0.032759,0.03721,4.32E-04,2.58E-03,-0.077522,-0.036097,Imbalance
-0.029592,-0.22545,0.15474,-0.27445,-0.085577,0.029503,-1.17E-04,2.67E-03,-0.079824,-0.053193,Imbalance
-0.026345,-0.10773,-0.12507,0.42984,0.050852,0.038321,-2.86E-05,2.88E-03,-0.08344,-0.053193,Imbalance
-0.027314,-0.21534,0.22659,-0.32401,-0.072076,0.034827,1.18E-03,3.19E-03,-0.085084,-0.028207,Imbalance
-0.02553,-0.14729,-0.13936,0.32253,0.049587,0.037081,-8.70E-05,3.37E-03,-0.080481,-0.029193,Imbalance
-0.025511,-0.17552,0.1895,-0.15498,-0.01971,0.036452,5.36E-05,2.71E-03,-0.080153,-0.051878,Imbalance
-0.029027,-0.19367,-0.054102,0.10674,0.013709,0.032419,8.02E-04,2.90E-03,-0.080153,-0.058125,Imbalance
-0.026935,-0.13779,0.067929,0.13347,0.031095,0.038661,1.76E-04,3.18E-03,-0.079824,-0.048919,Imbalance
-0.030208,-0.25059,0.079051,-0.14402,-0.026807,0.028148,1.10E-03,3.17E-03,-0.083112,-0.053851,Imbalance
-0.029894,-0.14468,-0.063253,0.38546,0.083185,0.035315,1.66E-03,2.36E-03,-0.087057,-0.043001,Imbalance
-0.032114,-0.27039,0.182,-0.27301,-0.046358,0.02739,6.58E-04,3.03E-03,-0.090016,-0.028864,Imbalance
-0.029887,-0.14908,-0.13773,0.47645,0.076512,0.034191,1.48E-04,3.03E-03,-0.089687,-0.035111,Imbalance
-0.030304,-0.22929,0.22515,-0.21292,-0.043481,0.030351,1.08E-03,3.36E-03,-0.086728,-0.048262,Imbalance
-0.028982,-0.18642,-0.11828,0.38279,0.053653,0.030948,1.56E-03,3.05E-03,-0.081796,-0.045303,Imbalance
-0.029207,-0.20422,0.16027,0.022313,0.0075233,0.033498,9.70E-04,2.38E-03,-0.079166,-0.028864,Imbalance
-0.030176,-0.25024,-0.024215,0.14707,0.022078,0.026831,-5.11E-04,3.97E-03,-0.08081,-0.019987,Imbalance
-0.032441,-0.16891,0.028866,0.29157,0.079903,0.031224,1.03E-03,3.07E-03,-0.082783,-0.033138,Imbalance
-0.032185,-0.27514,0.096185,-0.11955,0.0051211,0.023768,1.14E-03,2.40E-03,-0.083769,-0.042673,Imbalance
-0.02974,-0.15241,-0.081944,0.48132,0.11989,0.03247,-7.70E-04,2.01E-03,-0.084755,-0.034782,Imbalance
-0.029598,-0.27706,0.20517,-0.22431,-0.018663,0.02536,9.62E-04,3.31E-03,-0.085742,-0.016371,Imbalance
-0.027423,-0.18515,-0.14298,0.49275,0.10272,0.030659,2.32E-03,3.89E-03,-0.085413,-0.011768,Imbalance
-0.02827,-0.26909,0.20473,-0.16989,-0.01759,0.027422,-5.45E-04,3.03E-03,-0.081468,-0.031166,Imbalance
-0.029733,-0.24232,-0.10292,0.29513,0.04249,0.02466,-1.22E-03,2.41E-03,-0.077851,-0.045631,Imbalance
-0.029034,-0.21915,0.1333,0.045716,0.0023593,0.027743,2.11E-03,2.70E-03,-0.077522,-0.031823,Imbalance
-0.032756,-0.2839,0.02081,0.029926,-0.027886,0.018212,5.23E-04,3.54E-03,-0.075879,-0.028864,Imbalance
-0.030227,-0.19478,-0.0067887,0.30701,0.040242,0.028096,-4.99E-04,2.94E-03,-0.076207,-0.043988,Imbalance
-0.03162,-0.32943,0.15418,-0.21477,-0.061324,0.019959,1.58E-03,2.22E-03,-0.079824,-0.046618,Imbalance
-0.029252,-0.21129,-0.12507,0.43476,0.069511,0.029593,1.96E-03,2.46E-03,-0.084755,-0.03544,Imbalance
-0.029823,-0.32663,0.21792,-0.33348,-0.060463,0.022637,-2.59E-04,3.45E-03,-0.085742,-0.033796,Imbalance
-0.031306,-0.24711,-0.14807,0.37138,0.070525,0.023671,-2.03E-04,3.89E-03,-0.084427,-0.026234,Imbalance
-0.032525,-0.30442,0.18996,-0.21358,-0.029807,0.02179,1.92E-03,2.97E-03,-0.080481,-0.032152,Imbalance
-0.034861,-0.30983,-0.089416,0.16491,0.015578,0.017409,1.45E-03,2.95E-03,-0.076865,-0.04596,Imbalance
-0.03719,-0.27873,0.10801,0.04332,0.00089486,0.0194,-4.61E-04,3.21E-03,-0.073248,-0.032481,Imbalance
-0.039013,-0.36425,0.03977,-0.11352,-0.048054,0.010769,1.40E-03,3.67E-03,-0.076865,-0.024261,Imbalance
-0.035548,-0.25898,-0.01628,0.29495,0.034352,0.019221,2.15E-03,2.43E-03,-0.077194,-0.025576,Imbalance
-0.035124,-0.39351,0.15761,-0.31948,-0.074799,0.011616,5.20E-04,2.06E-03,-0.076865,-0.04859,Imbalance
-0.02784,-0.28471,-0.10964,0.41397,0.058958,0.024281,5.87E-04,3.31E-03,-0.079824,-0.046618,Imbalance
-0.025626,-0.39815,0.22267,-0.33579,-0.052492,0.022374,1.24E-03,3.46E-03,-0.083112,-0.023604,Imbalance
-0.023906,-0.32123,-0.13128,0.32905,0.060345,0.023658,4.80E-04,3.30E-03,-0.084098,-0.000261,Imbalance
-0.024567,-0.33293,0.19115,-0.1697,0.0058598,0.023459,2.42E-04,2.11E-03,-0.08607,-0.009138,Imbalance
-0.024651,-0.33746,-0.057168,0.095881,0.029515,0.019484,8.44E-04,2.86E-03,-0.086728,-0.038399,Imbalance
-0.027943,-0.25937,0.06328,0.11321,0.06003,0.022168,7.61E-04,3.35E-03,-0.084755,-0.03544,Imbalance
-0.028655,-0.34792,0.0644,-0.1786,-0.003659,0.013363,1.14E-04,3.14E-03,-0.08081,-0.011439,Imbalance
-0.027917,-0.22155,-0.055683,0.34504,0.093057,0.020839,4.77E-04,2.73E-03,-0.075879,0.003027,Imbalance
-0.03214,-0.33255,0.19169,-0.38504,-0.021566,0.0083796,1.64E-03,2.77E-03,-0.073906,-0.015713,Imbalance
-0.032204,-0.20321,-0.14568,0.38952,0.087816,0.013832,9.18E-04,3.58E-03,-0.071276,-0.056152,Imbalance
-0.035041,-0.27031,0.22357,-0.36082,-0.026402,0.0067354,2.03E-05,3.29E-03,-0.070947,-0.043001,Imbalance
-0.03488,-0.21527,-0.13751,0.24799,0.057994,0.0075704,1.24E-03,3.06E-03,-0.072262,-0.014727,Imbalance
-0.03558,-0.22986,0.15491,-0.15744,0.026143,0.0084502,1.95E-03,2.82E-03,-0.070618,0.014534,Imbalance
-0.037312,-0.2802,-0.040156,-0.038375,0.033247,-0.00021358,9.01E-04,3.38E-03,-0.069961,0.003356,Imbalance
-0.035098,-0.20405,0.050454,0.13423,0.078901,0.0084631,7.13E-04,3.22E-03,-0.070618,-0.038727,Imbalance
-0.035092,-0.3161,0.12834,-0.29652,-0.0024258,0.00127,1.06E-03,3.04E-03,-0.068317,-0.019987,Imbalance
-0.030189,-0.20362,-0.088807,0.34592,0.097328,0.012169,1.02E-03,2.69E-03,-0.066344,-0.014398,Imbalance
-0.030324,-0.34031,0.21301,-0.40572,-0.026903,0.0049757,8.39E-04,3.16E-03,-0.063056,-0.03544,Imbalance
-0.026287,-0.25878,-0.14676,0.36932,0.074938,0.013164,9.51E-04,3.86E-03,-0.060426,-0.04859,Imbalance
-0.026467,-0.338,0.20356,-0.31867,-0.033885,0.011366,1.23E-03,2.62E-03,-0.058125,-0.047275,Imbalance
-0.020498,-0.31074,-0.099248,0.19613,0.0037145,0.015566,5.29E-04,2.65E-03,-0.056481,-0.02722,Imbalance
-0.010462,-0.28466,0.097183,-0.11462,-0.012266,0.027698,7.45E-04,2.57E-03,-0.05418,-0.005193,Imbalance
-0.010532,-0.34069,-0.021464,-0.12597,-0.019858,0.022779,1.50E-03,3.30E-03,-0.052864,0.005657,Imbalance
-0.0094925,-0.25265,-0.0047686,0.19842,0.046459,0.030286,8.69E-04,3.13E-03,-0.053193,0.000725,Imbalance
-0.014164,-0.36935,0.074573,-0.40083,-0.012664,0.018765,2.17E-04,3.02E-03,-0.055823,-0.011439,Imbalance
-0.012778,-0.26208,-0.089148,0.37415,0.08596,0.024692,7.50E-04,3.00E-03,-0.057467,-0.001576,Imbalance
-0.015012,-0.3576,0.1424,-0.50045,0.010279,0.018649,4.64E-04,3.25E-03,-0.056152,0.012232,Imbalance
-0.017155,-0.26739,-0.12733,0.32232,0.11048,0.019477,7.72E-04,3.38E-03,-0.057467,0.014534,Imbalance
-0.018785,-0.30411,0.12787,-0.35742,0.054732,0.017519,1.10E-03,2.92E-03,-0.05944,0.001712,Imbalance
-0.019414,-0.29176,-0.10139,0.091416,0.082543,0.014327,6.27E-04,2.86E-03,-0.056481,-0.01111,Imbalance
-0.019132,-0.25357,0.08701,-0.04149,0.067616,0.018925,1.36E-03,2.80E-03,-0.052207,-0.009467,Imbalance
-0.017322,-0.32189,0.0061104,-0.22569,0.022829,0.013062,1.16E-03,3.13E-03,-0.052864,0.01289,Imbalance
-0.013381,-0.21651,-0.035434,0.2566,0.080378,0.023678,1.17E-03,3.54E-03,-0.052207,0.01289,Imbalance
-0.012656,-0.3185,0.094067,-0.47572,-0.0035498,0.015052,1.33E-03,2.94E-03,-0.050892,0.035575,Imbalance
-0.013722,-0.21378,-0.11232,0.38873,0.0828,0.019612,1.02E-03,3.44E-03,-0.051221,0.01552,Imbalance
-0.01797,-0.31434,0.16126,-0.5043,-0.0021367,0.012933,1.64E-03,3.37E-03,-0.051221,0.027356,Imbalance
-0.018945,-0.25926,-0.12422,0.29199,0.07172,0.012047,1.12E-03,3.39E-03,-0.052864,0.019137,Imbalance
-0.0215,-0.28108,0.12038,-0.30403,0.031262,0.011289,7.34E-04,2.70E-03,-0.05681,0.00763,Imbalance
-0.024323,-0.30093,-0.062863,-0.0032353,0.038347,0.004995,1.20E-03,2.81E-03,-0.060755,-0.015713,Imbalance
-0.021686,-0.25376,0.049456,0.02566,0.050216,0.012612,1.02E-03,3.14E-03,-0.060426,-0.028864,Imbalance
-0.020152,-0.35148,0.047826,-0.34547,-0.010461,0.0084053,7.72E-04,3.28E-03,-0.058454,-0.0167,Imbalance
-0.0036076,-0.26341,-0.066855,0.29471,0.057776,0.031744,7.33E-04,2.95E-03,-0.060097,0.008945,Imbalance
-0.0014385,-0.39212,0.11821,-0.565,-0.043603,0.024924,5.34E-04,2.58E-03,-0.060755,-0.011768,Imbalance
-0.0017337,-0.29797,-0.13201,0.36917,0.035309,0.030119,7.82E-04,3.36E-03,-0.059769,-0.022289,Imbalance
-0.0051286,-0.38853,0.1765,-0.56302,-0.061439,0.022194,9.33E-04,3.07E-03,-0.058125,-0.004864,Imbalance
-0.0064121,-0.34632,-0.10752,0.20666,0.0038622,0.020563,7.57E-04,3.37E-03,-0.061741,0.060562,Imbalance
-0.0074645,-0.35724,0.1177,-0.27956,-0.02068,0.021584,9.76E-04,2.91E-03,-0.06207,-0.020316,Imbalance
-0.0085748,-0.41243,-0.036238,-0.12056,-0.013987,0.016151,1.17E-03,3.49E-03,-0.062399,-0.049248,Imbalance
-0.0034215,-0.32596,0.031349,0.073037,0.026336,0.028758,1.20E-03,3.71E-03,-0.0647,0.006315,Imbalance
-0.0032354,-0.44005,0.094992,-0.46248,-0.042768,0.019734,2.26E-03,3.26E-03,-0.065358,0.029329,Imbalance
0.001905,-0.30552,-0.087663,0.37446,0.043684,0.033048,4.74E-04,3.41E-03,-0.067002,-0.041029,Imbalance
0.00017869,-0.47085,0.17129,-0.2883,-0.074022,0.020088,-2.71E-03,2.72E-03,-0.067002,-0.04859,Imbalance
0.0020077,-0.31129,-0.13868,0.41797,0.031815,0.032451,-1.98E-03,2.77E-03,-0.065358,0.006972,Imbalance
0.0015264,-0.40054,0.21836,-0.22194,-0.070078,0.026696,9.78E-03,2.68E-03,-0.064372,-0.027549,Imbalance
0.003503,-0.3664,-0.10419,0.24527,-0.02163,0.028597,8.05E-03,3.17E-03,-0.063385,-0.093632,Imbalance
0.0035286,-0.29545,0.15267,-0.0082396,-0.050341,0.033652,-8.76E-03,3.19E-03,-0.0647,-0.046947,Imbalance
0.0010579,-0.34641,0.032931,-0.030486,-0.07733,0.026626,-3.45E-03,3.50E-03,-0.063714,0.002369,Imbalance
0.0013018,-0.2528,-0.0076892,0.22671,-0.02707,0.033793,5.29E-03,3.55E-03,-0.063056,0.000068,Imbalance
-0.00098929,-0.40085,0.16647,-0.36025,-0.11502,0.020711,4.06E-03,1.98E-03,-0.061413,-0.024919,Imbalance
-0.0055521,-0.24041,-0.13741,0.40795,-0.0029717,0.030659,1.32E-03,3.60E-03,-0.062399,0.019465,Imbalance
-0.0035306,-0.36644,0.30729,-0.50818,-0.10553,0.023774,1.90E-04,5.03E-03,-0.063714,0.027356,Imbalance
-0.010404,-0.27353,-0.17628,0.34975,0.013349,0.022612,-5.96E-05,3.33E-03,-0.066344,-0.014727,Imbalance
0.018873,-0.31863,0.29736,-0.36837,-0.058607,0.048783,-1.46E-03,1.62E-03,-0.068317,-0.034782,Imbalance
0.02366,-0.31164,-0.072258,0.094095,-0.0092276,0.051294,4.04E-03,2.48E-03,-0.0647,-0.001576,Imbalance
0.017859,-0.29944,0.12802,-0.02676,-0.0034984,0.049425,4.24E-03,3.57E-03,-0.064372,-0.036426,Imbalance
0.022974,-0.39217,0.071677,-0.25466,-0.050071,0.046285,-5.34E-03,3.63E-03,-0.064372,-0.03807,Imbalance
0.023147,-0.26247,-0.034047,0.33505,0.02051,0.056226,-1.96E-03,3.02E-03,-0.061084,-0.049906,Imbalance
0.022839,-0.34623,0.18044,-0.46873,-0.084812,0.050684,7.74E-03,2.39E-03,-0.05944,-0.015056,Imbalance
0.026523,-0.23616,-0.136,0.47712,0.0088978,0.059174,2.30E-03,3.37E-03,-0.057139,-0.016042,Imbalance
0.029211,-0.32358,0.248,-0.50584,-0.097298,0.057376,-3.45E-03,3.85E-03,-0.050892,-0.032481,Imbalance
0.031939,-0.27597,-0.14347,0.37174,-0.0092983,0.061878,5.83E-04,3.32E-03,-0.050563,-0.036426,Imbalance
0.031977,-0.30895,0.19982,-0.26377,-0.06063,0.062231,2.04E-03,3.05E-03,-0.049906,-0.014727,Imbalance
0.033845,-0.32711,-0.066124,0.054363,-0.038677,0.061262,1.39E-03,2.78E-03,-0.052864,-0.057139,Imbalance
0.033742,-0.27336,0.074792,0.10963,-0.0053867,0.065385,2.10E-03,4.00E-03,-0.058454,0.020452,Imbalance
0.036033,-0.35314,0.043664,-0.2964,-0.04422,0.061184,2.84E-03,4.36E-03,-0.060426,0.007958,Imbalance
0.036168,-0.25652,-0.033731,0.39822,0.053004,0.068859,1.22E-03,2.39E-03,-0.062399,-0.047604,Imbalance
0.033697,-0.37086,0.19144,-0.46953,-0.034611,0.058449,-2.54E-03,2.36E-03,-0.063056,-0.029193,Imbalance
0.03353,-0.29198,-0.13958,0.48235,0.062317,0.063342,1.79E-03,3.10E-03,-0.061413,-0.037741,Imbalance
0.032362,-0.36496,0.24937,-0.43268,-0.039974,0.060433,4.44E-03,3.48E-03,-0.061741,-0.014727,Imbalance
